grid_id,latitude,longitude,urban_usability_score,usability_class
499,28.5946665237087,76.93790997333063,43.76,Low Usability
500,28.599177185972692,76.93799274698242,42.9,Low Usability
501,28.60368784501519,76.9380755396575,47.56,Low Usability
502,28.608198500835844,76.93815835135936,48.1,Low Usability
503,28.612709153434285,76.93824118209153,41.55,Low Usability
504,28.61721980281015,76.93832403185736,40.35,Low Usability
505,28.62173044896309,76.93840690066031,37.63,Low Usability
506,28.626241091892712,76.93848978850389,40.59,Low Usability
507,28.63075173159871,76.93857269539149,43.8,Low Usability
508,28.635262368080674,76.93865562132657,42.62,Low Usability
509,28.63977300133826,76.93873856631262,39.23,Low Usability
510,28.644283631371085,76.93882153035308,42.32,Low Usability
511,28.648794258178828,76.9389045134514,49.07,Low Usability
512,28.653304881761116,76.93898751561107,45.03,Low Usability
513,28.65781550211757,76.93907053683549,41.09,Low Usability
514,28.662326119247844,76.93915357712817,42.91,Low Usability
515,28.666836733151563,76.93923663649254,44.93,Low Usability
516,28.671347343828394,76.9393197149321,58.12,Moderate Usability
517,28.674266412687874,76.93948661005301,42.12,Low Usability
518,28.717352985265094,76.94220891487177,35.4,Low Usability
519,28.719139364166182,76.9425463534385,34.37,Low Usability
520,28.75452414071529,76.94318672325483,37.63,Low Usability
521,28.75760865546175,76.94175834432555,39.76,Low Usability
522,28.761336000821576,76.94139940729391,38.88,Low Usability
523,28.76547562539776,76.94262658008611,38.61,Low Usability
524,28.768527336493197,76.943541448614,37.7,Low Usability
525,28.780948247578745,76.94372841373082,37.16,Low Usability
526,28.784430001387815,76.9434419742749,38.71,Low Usability
527,28.788575420793467,76.94324898914591,39.99,Low Usability
528,28.792992631363372,76.94349617094095,36.59,Low Usability
529,28.79804575559237,76.9426715367917,37.57,Low Usability
530,28.802186879166342,76.94177918292755,42.39,Low Usability
531,28.806664161835943,76.94182095529165,42.49,Low Usability
532,28.811174672300147,76.94190462678502,40.48,Low Usability
533,28.815526637425442,76.9423321624162,46.81,Low Usability
534,28.819000413187347,76.94300358984368,46.14,Low Usability
535,28.514967836304468,76.9419806108911,38.55,Low Usability
536,28.517911861398865,76.94161273689333,41.62,Low Usability
537,28.52242256475389,76.9416954047834,38.78,Low Usability
538,28.526933264892445,76.94177809168829,40.64,Low Usability
539,28.53144396181417,76.94186079761143,41.33,Low Usability
540,28.535954655518708,76.94194352255629,39.79,Low Usability
541,28.540465346005686,76.94202626652624,37.13,Low Usability
542,28.54497603327476,76.9421090295248,41.1,Low Usability
543,28.549486717325543,76.94219181155535,39.23,Low Usability
544,28.553997398157694,76.94227461262136,43.82,Low Usability
545,28.55850807577084,76.94235743272627,45.74,Low Usability
546,28.56301875016461,76.94244027187355,49.65,Low Usability
547,28.56752942133865,76.94252313006659,50.91,Moderate Usability
548,28.572040089292607,76.94260600730888,40.2,Low Usability
549,28.576550754026126,76.94268890360387,40.3,Low Usability
550,28.58106141553882,76.94277181895498,47.49,Low Usability
551,28.585572073830328,76.94285475336568,38.77,Low Usability
552,28.59008272890031,76.9429377068394,36.64,Low Usability
553,28.594593380748385,76.94302067937961,37.71,Low Usability
554,28.599104029374196,76.94310367098977,37.53,Low Usability
555,28.60361467477738,76.94318668167334,43.44,Low Usability
556,28.608125316957587,76.94326971143374,47.03,Low Usability
557,28.612635955914442,76.94335276027445,43.77,Low Usability
558,28.617146591647593,76.94343582819893,40.88,Low Usability
559,28.621657224156653,76.94351891521065,37.15,Low Usability
560,28.62616785344129,76.94360202131303,43.89,Low Usability
561,28.630678479501142,76.94368514650957,41.9,Low Usability
562,28.635189102335833,76.94376829080372,38.07,Low Usability
563,28.639699721945,76.94385145419895,37.68,Low Usability
564,28.64421033832829,76.9439346366987,40.61,Low Usability
565,28.64872095148534,76.94401783830648,42.74,Low Usability
566,28.653231561415787,76.94410105902571,45.44,Low Usability
567,28.657742168119288,76.94418429885991,48.26,Low Usability
568,28.662252771595444,76.94426755781248,44.62,Low Usability
569,28.666763371843924,76.94435083588695,43.41,Low Usability
570,28.67127396886436,76.94443413308677,61.37,Moderate Usability
571,28.674835808748973,76.94489875669005,58.73,Moderate Usability
572,28.681041344059505,76.94683948380381,40.47,Low Usability
573,28.684079319239032,76.94677167130311,42.78,Low Usability
574,28.713203220738905,76.94670201903534,40.23,Low Usability
575,28.716501590840164,76.94540893661106,38.62,Low Usability
576,28.72075662271812,76.94557243877782,39.22,Low Usability
577,28.725088891706285,76.9465983358811,41.14,Low Usability
578,28.728789835069243,76.94752182494136,39.83,Low Usability
579,28.74968736799881,76.94796835840204,35.13,Low Usability
580,28.752886801604124,76.94652525294438,36.3,Low Usability
581,28.756974698444367,76.94602041832579,38.36,Low Usability
582,28.761485230828182,76.94610409876344,38.24,Low Usability
583,28.76599575997639,76.94618779839963,42.49,Low Usability
584,28.7702908537758,76.94666003789796,37.69,Low Usability
585,28.77521363980446,76.9473145656018,37.84,Low Usability
586,28.77957599920698,76.94650556942396,38.13,Low Usability
587,28.784037844205915,76.94652278899947,39.84,Low Usability
588,28.788548357170658,76.94660658468074,40.72,Low Usability
589,28.793058866897642,76.94669039958151,39.8,Low Usability
590,28.797569373386487,76.94677423370528,36.95,Low Usability
591,28.80207987663686,76.94685808705559,38.3,Low Usability
592,28.80659037664839,76.94694195963594,37.22,Low Usability
593,28.811100873420713,76.94702585144982,36.47,Low Usability
594,28.81560573075131,76.9471068061049,40.81,Low Usability
595,28.8183974816612,76.94592230702214,47.43,Low Usability
596,28.514860314716447,76.94541608414366,39.8,Low Usability
597,28.517883318323484,76.94667377616192,38.94,Low Usability
598,28.522349448027636,76.94680261128242,40.0,Low Usability
599,28.526860134510343,76.94688551534273,39.68,Low Usability
600,28.53137081777507,76.94696843847119,39.05,Low Usability
601,28.535881497821485,76.94705138067124,37.02,Low Usability
602,28.5403921746492,76.94713434194635,41.7,Low Usability
603,28.544902848257873,76.94721732229998,41.77,Low Usability
604,28.54941351864714,76.94730032173555,39.11,Low Usability
605,28.553924185816616,76.94738334025652,38.58,Low Usability
606,28.558434849765955,76.94746637786636,35.89,Low Usability
607,28.562945510494796,76.94754943456851,38.28,Low Usability
608,28.567456168002767,76.94763251036646,47.8,Low Usability
609,28.57196682228952,76.9477156052636,46.84,Low Usability
610,28.576477473354686,76.94779871926342,44.31,Low Usability
611,28.580988121197898,76.94788185236938,45.32,Low Usability
612,28.58549876581879,76.94796500458493,39.86,Low Usability
613,28.590009407217003,76.94804817591354,36.38,Low Usability
614,28.594520045392187,76.94813136635865,37.34,Low Usability
615,28.59903068034395,76.94821457592374,35.36,Low Usability
616,28.603541312071982,76.94829780461231,42.91,Low Usability
617,28.60805194057586,76.94838105242776,46.39,Low Usability
618,28.612562565855267,76.94846431937361,41.98,Low Usability
619,28.617073187909824,76.94854760545327,38.8,Low Usability
620,28.62158380673916,76.94863091067027,41.78,Low Usability
621,28.62609442234293,76.94871423502804,44.98,Low Usability
622,28.630605034720755,76.94879757853005,39.42,Low Usability
623,28.635115643872304,76.9488809411798,41.25,Low Usability
624,28.639626249797182,76.94896432298073,39.64,Low Usability
625,28.64413685249503,76.94904772393633,43.94,Low Usability
626,28.6486474519655,76.94913114405006,42.98,Low Usability
627,28.65315804820823,76.94921458332543,46.18,Low Usability
628,28.657668641222863,76.94929804176589,47.42,Low Usability
629,28.66217923100901,76.94938151937492,48.8,Low Usability
630,28.666689817566347,76.94946501615601,45.63,Low Usability
631,28.6712004008945,76.94954853211266,45.31,Low Usability
632,28.675703699224393,76.949642304209,39.71,Low Usability
633,28.680221625142142,76.94971570104607,43.0,Low Usability
634,28.68473184092984,76.94979951837368,43.73,Low Usability
635,28.68909503422037,76.9502803777289,46.11,Low Usability
636,28.6934272870745,76.95117378550947,44.17,Low Usability
637,28.696677342506653,76.95213724325276,41.05,Low Usability
638,28.708681727544295,76.95181157503646,38.19,Low Usability
639,28.71194490944168,76.95047329351326,38.83,Low Usability
640,28.716306056491124,76.95038474709993,36.72,Low Usability
641,28.720816604274354,76.95046847421752,42.77,Low Usability
642,28.725327148824068,76.95055222055245,40.17,Low Usability
643,28.729817170114885,76.95066089816845,40.4,Low Usability
644,28.73412241710543,76.9514201930412,37.72,Low Usability
645,28.739007354253776,76.95165289270206,34.45,Low Usability
646,28.743279379045347,76.9515175869674,36.95,Low Usability
647,28.748097830405193,76.95132833382229,36.25,Low Usability
648,28.752390348198304,76.95105510232334,34.93,Low Usability
649,28.756900870103305,76.951138983278,37.42,Low Usability
650,28.761411388771883,76.95122288347807,38.35,Low Usability
651,28.76592190420372,76.95130680292702,41.09,Low Usability
652,28.770432416398428,76.95139074162837,39.49,Low Usability
653,28.774942925355653,76.95147469958562,39.85,Low Usability
654,28.77945343107504,76.95155867680229,38.84,Low Usability
655,28.78396393355622,76.9516426732819,37.51,Low Usability
656,28.788474432798836,76.95172668902794,36.95,Low Usability
657,28.792984928802536,76.95181072404391,40.34,Low Usability
658,28.797495421566957,76.95189477833338,43.55,Low Usability
659,28.80200591109174,76.95197885189978,42.02,Low Usability
660,28.806516397376527,76.95206294474669,40.27,Low Usability
661,28.811026880420947,76.95214705687759,37.58,Low Usability
662,28.815537360224653,76.95223118829604,36.09,Low Usability
663,28.818454036835494,76.95289370593359,35.76,Low Usability
664,28.51875344011526,76.95124147332297,36.89,Low Usability
665,28.522276139481416,76.95190979871671,42.18,Low Usability
666,28.52678681227245,76.95199291992898,45.35,Low Usability
667,28.531297481844383,76.9520760602593,44.91,Low Usability
668,28.535808148196853,76.95215921971115,37.39,Low Usability
669,28.540318811329502,76.95224239828795,41.75,Low Usability
670,28.544829471241957,76.95232559599319,37.62,Low Usability
671,28.54934012793387,76.95240881283036,38.42,Low Usability
672,28.55385078140485,76.95249204880285,35.27,Low Usability
673,28.55836143165457,76.95257530391416,36.43,Low Usability
674,28.562872078682645,76.95265857816774,39.07,Low Usability
675,28.567382722488716,76.95274187156707,38.64,Low Usability
676,28.571893363072416,76.9528251841156,49.52,Low Usability
677,28.576404000433392,76.95290851581682,48.64,Low Usability
678,28.580914634571286,76.95299186667417,43.84,Low Usability
679,28.58542526548571,76.95307523669112,35.85,Low Usability
680,28.58993589317632,76.95315862587114,36.54,Low Usability
681,28.59444651764276,76.95324203421774,36.09,Low Usability
682,28.59895713888464,76.95332546173432,37.82,Low Usability
683,28.603467756901622,76.9534089084244,47.18,Low Usability
684,28.607978371693328,76.95349237429144,47.3,Low Usability
685,28.61248898325942,76.95357585933893,41.09,Low Usability
686,28.616999591599523,76.95365936357035,43.7,Low Usability
687,28.621510196713263,76.95374288698913,41.06,Low Usability
688,28.62602079860029,76.9538264295988,42.99,Low Usability
689,28.630531397260224,76.95390999140281,44.17,Low Usability
690,28.63504199269273,76.95399357240467,45.78,Low Usability
691,28.63955258489743,76.95407717260784,45.45,Low Usability
692,28.644063173873967,76.95416079201581,44.32,Low Usability
693,28.64857375962198,76.95424443063204,44.16,Low Usability
694,28.653084342141096,76.95432808846006,44.78,Low Usability
695,28.657594921430963,76.95441176550331,41.76,Low Usability
696,28.66210549749123,76.9544954617653,48.36,Low Usability
697,28.666616070321513,76.95457917724954,44.97,Low Usability
698,28.671126639921464,76.9546629119595,40.79,Low Usability
699,28.675637206290723,76.95474666589865,40.58,Low Usability
700,28.680147769428917,76.95483043907049,42.49,Low Usability
701,28.684658329335686,76.95491423147855,44.22,Low Usability
702,28.68916888601067,76.9549980431263,46.87,Low Usability
703,28.693679439453536,76.95508187401722,43.12,Low Usability
704,28.69806179955537,76.9553408595123,43.31,Low Usability
705,28.702657134864292,76.95609248625938,40.69,Low Usability
706,28.707377503786294,76.95553529091993,38.77,Low Usability
707,28.7117216208963,76.95541739008273,38.97,Low Usability
708,28.716232158173014,76.95550131724205,43.93,Low Usability
709,28.720742692215435,76.95558526366555,43.55,Low Usability
710,28.725253223023184,76.95566922935677,39.53,Low Usability
711,28.729763750595886,76.95575321431913,40.38,Low Usability
712,28.734274274933217,76.95583721855621,37.54,Low Usability
713,28.738784796034786,76.95592124207148,37.28,Low Usability
714,28.743295313900234,76.95600528486848,37.34,Low Usability
715,28.747805828529234,76.95608934695069,35.83,Low Usability
716,28.75231633992138,76.95617342832165,38.25,Low Usability
717,28.75682684807634,76.95625752898484,40.97,Low Usability
718,28.76133735299374,76.95634164894378,41.1,Low Usability
719,28.765847854673225,76.956425788202,40.24,Low Usability
720,28.770358353114442,76.956509946763,41.64,Low Usability
721,28.774868848317016,76.9565941246303,40.94,Low Usability
722,28.779379340280595,76.95667832180742,40.57,Low Usability
723,28.78388982900482,76.95676253829787,40.27,Low Usability
724,28.788400314489323,76.9568467741052,39.17,Low Usability
725,28.792910796733764,76.95693102923286,38.25,Low Usability
726,28.797421275737754,76.95701530368447,46.01,Low Usability
727,28.80193175150097,76.95709959746345,43.43,Low Usability
728,28.806442224023023,76.95718391057343,42.55,Low Usability
729,28.810952693303555,76.95726824301784,39.77,Low Usability
730,28.815463159342215,76.95735259480028,38.15,Low Usability
731,28.819818841092708,76.95769942328779,39.62,Low Usability
732,28.824372030159154,76.95840968935235,37.71,Low Usability
733,28.82868422411339,76.95894693354808,46.51,Low Usability
734,28.831278976151424,76.96008590908833,47.46,Low Usability
735,28.51976684074357,76.95476761690009,36.34,Low Usability
736,28.522604659651503,76.95669179002037,39.24,Low Usability
737,28.526713298181434,76.95710030539718,41.14,Low Usability
738,28.53122395402476,76.9571836629259,39.57,Low Usability
739,28.535734606647473,76.95726703962607,37.55,Low Usability
740,28.540245256049236,76.95735043550111,40.09,Low Usability
741,28.544755902229664,76.95743385055455,43.02,Low Usability
742,28.549266545188388,76.95751728478979,40.02,Low Usability
743,28.55377718492507,76.95760073821035,35.55,Low Usability
744,28.558287821439325,76.95768421081964,35.77,Low Usability
745,28.562798454730803,76.95776770262123,39.67,Low Usability
746,28.567309084799128,76.95785121361851,45.76,Low Usability
